,u
4891,0.0312990777776797
4892,0.0884175240856826
4893,0.0140764916367293
4894,0.0365273514803942
4895,0.0636274191027808
4896,0.0479139119208274
4897,0.0678155897585911
4898,0.0997353681072976
4899,0.0077996637061112
4900,0.0758968858832758
4901,0.0817424508550935
4902,0.028220144131343
4903,0.0255156052406139
4904,0.0441357622799824
4905,0.0393856757593288
4906,0.0507819067562155
4907,0.0211584201542258
4908,0.0493800475035041
4909,0.0812752422807027
4910,0.0882883392267825
4911,0.0666762262468567
4912,0.0288130463948062
4913,0.0873245118341751
4914,0.0421227910994704
4915,0.0231807190264884
4916,0.0134597309007968
4917,0.0961668857942803
4918,0.0087979154464737
4919,0.0529760464934727
4920,0.0202177271557191
4921,0.0868280395462004
4922,0.0194526693509458
4923,0.0736479759383793
4924,0.0165115968411659
4925,0.0938112248696612
4926,0.0663324999442685
4927,0.04151208649677
4928,0.0962482509735757
4929,0.0524050861557987
4930,0.0384073729311766
4931,0.0162475503407745
4932,0.0721089316371394
4933,0.0596332943789581
4934,0.0222892846977994
4935,0.0249961834648921
4936,0.0220382128257042
4937,0.0495841864981793
4938,0.0047289312962003
4939,0.0289247484557668
4940,0.0736623943997358
4941,0.0621229903332674
4942,0.0818596144504603
4943,0.0744824954915792
4944,0.0021277337360341
4945,0.0569569134112241
4946,0.0438416726803334
4947,0.03613000437724
4948,0.0992381586461324
4949,0.0656963370755245
4950,0.0251070073138686
4951,0.0532866058704665
4952,0.009523193310604
4953,0.074527327977779
4954,0.0347651739620327
4955,0.0168883372838835
4956,0.0162421462979447
4957,0.0015228865370231
4958,0.0777880253257095
4959,0.0728699875694441
4960,0.0485025892499597
4961,0.0305964755903934
4962,0.0391611652730208
4963,0.0884088491940508
4964,0.0121299772222877
4965,0.0029564740126206
4966,0.021572444970971
4967,0.0520685633313814
4968,0.0007682918194944
4969,0.0104264734143435
4970,0.0697863981866711
4971,0.0448062857121893
4972,0.0948638960014284
4973,0.0910766567602611
4974,0.0276457896401045
4975,0.0377715930058995
4976,0.0918171731337646
4977,0.0579257594717493
4978,0.036972190776523
4979,0.0800406705354949
4980,0.0924504107602275
4981,0.0673493064703578
4982,0.0230903577753901
4983,0.0819260515845732
4984,0.0420526161414014
4985,0.0698046579912473
4986,0.0486353616383502
4987,0.0940864904417437
4988,0.0068375240518738
4989,0.0155796704407503
4990,0.0194568261816143
4991,0.0221000506659501
4992,0.0235427618360462
4993,0.0152850204855733
4994,0.0692917552350085
4995,0.0218155748267808
4996,0.0235453481022215
4997,0.0197388262222114
4998,0.0398687219691122
4999,0.0958593102986348
5000,0.036678021955201
5001,0.0297624179664138
5002,0.0068599590903996
5003,0.0352527531639232
5004,0.0232196046297674
5005,0.0762927338021668
5006,0.0111628299856261
5007,0.0143681041954205
5008,0.0278510300878113
5009,0.0288026829335305
5010,0.0846304936696113
5011,0.0791283656450487
5012,0.0578635633205225
5013,0.0288588678860046
5014,0.0318878353210992
5015,0.0592218274982644
5016,0.0739866558764824
5017,0.0384098055108449
5018,0.0509562028644375
5019,0.0888033136532694
5020,0.064979085670843
5021,0.05355501320419
5022,0.0071222461141891
5023,0.0176015211777911
5024,0.0200991583815623
5025,0.0623148292452294
5026,0.010811275170455
5027,0.0028994869981626
5028,0.0360350557651865
5029,0.0718859178508807
5030,0.0693249354302059
5031,0.0792670351950389
5032,0.0696248256269309
5033,0.0613285578601461
5034,0.0486162096757645
5035,0.020849832048797
5036,0.0568548055856618
5037,0.0636624748208341
5038,0.0123743328414716
5039,0.0565147338603134
5040,0.0097748713193551
5041,0.0547076802306491
5042,0.0158918891018641
5043,0.0119013547208333
5044,0.0113100056013836
5045,0.0911025312830907
5046,0.0598087317452442
5047,0.0250158722202138
5048,0.0071448877992091
5049,0.0536181418512102
5050,0.0144802970876808
5051,0.07784029344045
5052,0.0496109656601807
5053,0.0726448884857339
5054,0.0395726598820142
5055,0.070232274462036
5056,0.0684614356343012
5057,0.0561416208075703
5058,0.0845739634158129
5059,0.0582473573602376
5060,0.0578110410779822
5061,0.0307983107342333
5062,0.0931506266117566
5063,0.0517139571553785
5064,0.0391714657573571
5065,0.0541642291562617
5066,0.0145242138734737
5067,0.0265125237121204
5068,0.0306681862169808
5069,0.0515158769181321
5070,0.0695510833807776
5071,0.0287202462127715
5072,0.0135765995588891
5073,0.055921818277524
5074,0.0854649831378753
5075,0.0418232086368078
5076,0.0475772908947061
5077,0.0289208512154862
5078,0.0808834123316053
5079,0.0120664945384238
5080,0.0171088717692117
5081,0.0999956612757725
5082,0.068221575262952
5083,0.054805240657671
5084,0.0795107945158312
5085,0.0996882454671441
5086,0.0190874280850754
5087,0.0791393038757776
5088,0.034216208258716
5089,0.0731232684985271
5090,0.0707659727537777
5091,0.0998330042798041
5092,0.0111872051836465
5093,0.0002125394816527
5094,0.0747784464611122
5095,0.0568776918298806
5096,0.0690874127961656
5097,0.0753525034826397
5098,0.0493506551775836
5099,0.0356534525040584
5100,0.0770375886302498
5101,0.0380129928666054
5102,0.0622192269490416
5103,0.0893406026515654
5104,0.0158391472101388
5105,0.0008906159891957
5106,0.0256756611198699
5107,0.0797471943446588
5108,0.056682564249016
5109,0.0946160863535432
5110,0.0547874099861679
5111,0.0265781382588649
5112,0.0765885304699336
5113,0.065755038591501
5114,0.0820683359961586
5115,0.0667998476022417
5116,0.0451949010369515
5117,0.027708266909371
5118,0.0055600464769258
5119,0.0307936252675365
5120,0.0046258477566618
5121,0.0430027070752037
5122,0.022579991189048
5123,0.0703647608291989
5124,0.0220178526556501
5125,0.0081431835566338
5126,0.0838797278399972
5127,0.0060032860294265
5128,0.0750958459349492
5129,0.0929425325981633
5130,0.0107129118681374
5131,0.0559667929869093
5132,0.0451726710253367
5133,0.0798710058716223
5134,0.0623480006104687
5135,0.0278273436571152
5136,0.000146900614237
5137,0.0482867728841515
5138,0.0894108882393466
5139,0.0905363170322667
5140,0.0125296983053494
5141,0.0860676967358688
5142,0.0034431285796814
5143,0.0092349275340212
5144,0.09662208123645
5145,0.0386967407191554
5146,0.007078389665272
5147,0.0470455354353521
5148,0.0046137019734758
5149,0.0016370154899359
5150,0.0561750229435864
5151,0.0211206219795096
5152,0.0621912589788266
5153,0.0334699263843681
5154,0.0132477032884602
5155,0.0984401858228337
5156,0.0249941415482097
5157,0.0061977146074196
5158,0.0278836620200329
5159,0.0251700055900211
5160,0.029964630421758
5161,0.0355674231200746
5162,0.0805165180779569
5163,0.0059784435947801
5164,0.0354532670065757
5165,0.0103745542965231
5166,0.098219664609004
5167,0.0143971732314153
5168,0.0479034944808796
5169,0.0480043432603909
5170,0.0781178208568459
5171,0.0272145871291333
5172,0.0737773857516669
5173,0.0026338559140857
5174,0.0927150437647323
5175,0.0098955651257917
5176,0.0480829504378556
5177,0.0173429713261673
5178,0.0368616772965824
5179,0.0642020516769486
5180,0.0142472174976451
5181,0.0289108519930442
5182,0.0679182332703509
5183,0.0844544547597135
5184,0.0592897762401015
5185,0.0522984665279023
5186,0.0109609012269989
5187,0.0146540461553266
5188,0.0958191371157549
5189,0.0002624860083645
5190,0.0484418686347429
5191,0.0756342480742124
5192,0.0209963030206278
5193,0.0459563716327863
5194,0.0493061190945221
5195,0.0260397157701528
5196,0.0878751251066175
5197,0.0925156180072232
5198,0.0749336850418826
5199,0.0008636591717047
5200,0.0628925567732415
5201,0.0232111867980599
5202,0.0267184659113965
5203,0.0183803954904123
5204,0.0572411428456591
5205,0.0446718655953497
5206,0.0193564109369433
5207,0.0932640931020118
5208,0.0239223153319431
5209,0.0778738903507122
5210,0.0024690900253629
5211,0.0183480108503956
5212,0.0818866067513098
5213,0.0536426556100847
5214,0.0646107533750205
5215,0.0428898391372805
5216,0.043563212969053
5217,0.0125404013798467
5218,0.0170992645968372
5219,0.0918997076886191
5220,0.0457632102334142
5221,0.0472455089024803
5222,0.0666330772895753
5223,0.001412695504033
5224,0.0532694153397452
5225,0.088533555189096
5226,0.0417304500151006
5227,0.0412603684559392
5228,0.045331025460648
5229,0.0855102052504438
5230,0.0610001086168829
5231,0.0747350903013444
5232,0.0718150157426546
5233,0.0050859749137671
5234,0.0976699625978429
5235,0.0706208172395877
5236,0.0580125246178715
5237,0.0045176579949642
5238,0.0918081190338648
5239,0.0469556816355036
5240,0.0911192381416985
5241,0.0418406933574022
5242,0.0577305000128043
5243,0.0893717929522733
5244,0.0460830932874021
5245,0.0179531403193542
5246,0.0425064913413416
5247,0.0381626629168662
5248,0.0730863064698854
5249,0.0840733626571271
5250,0.0011332262308606
5251,0.0494815134091378
5252,0.0267267039279308
5253,0.0164432689677785
5254,0.0665705667571374
5255,0.0835545641171943
5256,0.0544405753989328
5257,0.0193794157061096
5258,0.0751285327002306
5259,0.0521332668957369
5260,0.0804638126795409
5261,0.0964722826467631
5262,0.0419350991734773
5263,0.0319002095446146
5264,0.0282079509049347
5265,0.0690986466652167
5266,0.097187740817983
5267,0.0285818954101336
5268,0.0462278215664418
5269,0.0576330926461961
5270,0.0953923591046441
5271,0.0247145165991135
5272,0.0961632975675131
5273,0.0524026094590923
5274,0.0728386962090005
5275,0.0781340896758797
5276,0.0164609228896735
5277,0.0974744605000213
5278,0.0976120577808166
5279,0.0866170055257206
5280,0.0843354815472648
5281,0.0326264421730199
5282,0.0852066460701214
5283,0.0888327957126259
5284,0.026652645122604
5285,0.0170656219927008
5286,0.0756978749143695
5287,0.0577735293893243
5288,0.0107863199835159
5289,0.0399505599058104
5290,0.0331999945165626
5291,0.0660690813996972
5292,0.0420405154018117
5293,0.0648676299484393
5294,0.0799388068078242
5295,0.0707072552265681
5296,0.0617535342907499
5297,0.0906467729823002
5298,0.0247781756721169
5299,0.0507556498852965
5300,0.0756111653004168
5301,0.0224034396992007
5302,0.0211693641613142
5303,0.0684273045154236
5304,0.078063915675234
5305,0.0886364788309701
5306,0.0448313688960427
5307,0.0716296092374907
5308,0.0170949554227603
5309,0.031475925240046
5310,0.0632120814276739
5311,0.0147883552006496
5312,0.0955682388694819
5313,0.01278574777885
5314,0.0776764168255244
5315,0.0318613855268625
5316,0.0732905281094721
5317,0.0404757707881706
5318,0.0747628845245594
5319,0.0900338342705629
5320,0.0596143336808424
5321,0.0163928066827086
5322,0.0951069425049302
5323,0.0532485582846055
5324,0.0239427394038327
5325,0.040842730056298
5326,0.0721092551681786
5327,0.0935300408386561
5328,0.0906586317718425
5329,0.0140289297900494
5330,0.0871789585114497
5331,0.0590167180316213
5332,0.0409679464958971
5333,0.0464367024333407
5334,0.0794611718264974
5335,0.0844775079402985
5336,0.0657896894792929
5337,0.0058461293027893
5338,0.080846367329404
5339,0.0025744213749869
5340,0.0387768142021806
5341,0.0444167437712118
5342,0.0506106694165356
5343,0.0255953392795064
5344,0.0419066191380357
5345,0.0787298426588398
5346,0.0271266406684164
5347,0.0813250761971703
5348,0.0012575850873619
5349,0.014279886690811
5350,0.0925300674174973
5351,0.0470399929220913
5352,0.0050797639903478
5353,0.0610443252627728
5354,0.0456007040797586
5355,0.0088587668801801
5356,0.0347962493148863
5357,0.0614426084353998
5358,0.0627708544562118
5359,0.0886903029605758
5360,0.0492506089383089
5361,0.010473779394108
5362,0.0113553107073423
5363,0.0416803306730723
5364,0.0185321138729581
5365,0.0920953832813547
5366,0.0212078242688782
5367,0.0376369756593767
5368,0.0512381882402521
5369,0.0330402237382487
5370,0.0664596266217782
5371,0.0605255555995211
5372,0.0939367694788083
5373,0.0831959060547131
5374,0.0602961688608744
5375,0.0446711712647238
5376,0.0614774687250709
5377,0.0623065999584097
5378,0.0269577599936008
5379,0.0178017585456212
5380,0.0519007553777967
5381,0.0307263130505463
5382,0.0385230446692182
5383,0.000166362367701
5384,0.0681677977847823
5385,0.005801545716674
5386,0.0735471468201943
5387,0.0207959858072658
5388,0.0164764903155004
5389,0.0600556226166239
5390,0.0983472938004841
5391,0.0422069590165532
5392,0.0869319102064269
5393,0.0061840875596315
5394,0.0508668257434656
5395,0.0681765864251638
5396,0.0375389218990232
5397,0.0129469522451792
5398,0.0015406445826905
5399,0.0386742336087597
5400,0.0742738467144173
5401,0.0990551733829204
5402,0.0463072623691111
5403,0.02949171774717
5404,0.0346666841044612
5405,0.0091931079198188
5406,0.0450113232263752
5407,0.0627128623048958
5408,0.062357741223708
5409,0.0012769027512908
5410,0.0633731964541017
5411,0.0665686428658384
5412,0.0502024528400101
5413,0.094487929942031
5414,0.0258044744162617
5415,0.0851915908652134
5416,0.0174221563812056
5417,0.0261955174461241
5418,0.0204898775071827
5419,0.0885319496360894
5420,0.0793525679474825
5421,0.0450483775107448
5422,0.0378023071902234
5423,0.0012901289752904
5424,0.0701939588537104
5425,0.0964938125264567
5426,0.0778519323614473
5427,0.0233076626218726
5428,0.0264502031410169
5429,0.0422802865478765
5430,0.0407731683143271
5431,0.0232337681468077
5432,0.0791617787794554
5433,0.0786085699884162
5434,0.0706470834776815
5435,0.000496060156908
5436,0.0917378298400136
5437,0.0337558105106194
5438,0.0028818755345675
5439,0.0637419034216681
5440,0.0737599295167876
5441,0.0670961014624512
5442,0.0390916248130311
5443,0.086116600051689
5444,0.0356508510388596
5445,0.0538258249986968
5446,0.0921756539395402
5447,0.0727895321724323
5448,0.0094668322909067
5449,0.0777138640810472
5450,0.0901690983542574
5451,0.0825388283216151
5452,0.0476765285507181
5453,0.0825147791285258
5454,0.0075629090966817
5455,0.0254226611825768
5456,0.086686689605486
5457,0.004138781120738
5458,0.0398054019170217
5459,0.0860469885756433
5460,0.0445854768832466
5461,0.0084620768754002
5462,0.0459112523226715
5463,0.073221593268731
5464,0.0316391974184027
5465,0.0906530918571404
5466,0.0940796401055006
5467,0.0167765580814391
5468,0.0093386438162873
5469,0.0299356803346723
5470,0.0469042647329223
5471,0.0157014071795421
5472,0.0241568313095155
5473,0.0933298753282102
5474,0.0714880021494959
5475,0.0597945994636332
5476,0.0707955717220851
5477,0.0002725869009498
5478,0.0145521366956879
5479,0.0691750224333209
5480,0.0714968497917107
5481,0.0852972921698226
5482,0.0585550228476211
5483,0.0557250043965993
5484,0.039763773907825
5485,0.0816556080430521
5486,0.0852023052149882
5487,0.0451592963073321
5488,0.037559286160656
5489,0.0050405092313333
5490,0.07920765760386
5491,0.0673057050033102
5492,0.0439201970721776
5493,0.0504685373414041
5494,0.0896052251496851
5495,0.0877674076840843
5496,0.0179083518406566
5497,0.0849009492692777
5498,0.0509738943367244
5499,0.0106117949029679
5500,0.0311483718811764
5501,0.0686945739980517
5502,0.0893433910402417
5503,0.0108349734462859
5504,0.0609653198607576
5505,0.0678128925857843
5506,0.027617700627766
5507,0.0756640596019148
5508,0.0103328313808851
5509,0.0239676888040738
5510,4.9096380004343136e-05
5511,0.0502737916801138
5512,0.0263435955196708
5513,0.0078067472499873
5514,0.0880881453578862
5515,0.0198664984835572
5516,0.0567319788576117
5517,0.0271465430269994
5518,0.059749957566115
5519,0.0654296633697888
5520,0.0725591291810976
5521,0.029572607868835
5522,0.0047255118397456
5523,0.0857271647946714
5524,0.0969293786869009
5525,0.0886224718781487
5526,0.0082610048663593
5527,0.078513619482254
5528,0.0486003464605699
5529,0.0632121336899078
5530,0.0611715250644834
5531,0.053503129008618
5532,0.0675077939518899
5533,0.0616321428524621
5534,0.0576840783640484
5535,0.014282453313212
5536,0.0864937448692718
5537,0.0753495422556414
5538,0.0964369199931911
5539,0.0791743003423137
5540,0.0582521270980883
5541,0.0917167551089414
5542,0.0654262708630998
5543,0.0310129689716073
5544,0.0175503414075507
5545,0.060430777922365
5546,0.0736174134938304
5547,0.0824162134914181
5548,0.02852879394503
5549,0.0902000141626225
5550,0.057797127623333
5551,0.0723093054664418
5552,0.0808132833113081
5553,0.0931281984120753
5554,0.0289990347100786
5555,0.0392466618626042
5556,0.0899967305498835
5557,0.0834476138453668
5558,0.0399136244007138
5559,0.0467338265846189
5560,0.0717147626073523
5561,0.0061249646101686
5562,0.0367318615575056
5563,0.0206230200198965
5564,0.0518795183694204
5565,0.0772102426155816
5566,0.0129924866615375
5567,0.0986734457160725
5568,0.0467111710378983
5569,0.0773016687010894
5570,0.0352416346970718
5571,0.0488136778158675
5572,0.0964864241653913
5573,0.0690262157055614
5574,0.0025653220143343
5575,0.0231982133372486
5576,0.0259260756990081
5577,0.0958906924603762
5578,0.0769568669974223
5579,0.0678630617132943
5580,0.0069650738663381
5581,0.0803814525387269
5582,0.0181673261504008
5583,0.0148780474551634
5584,0.0868849903679928
5585,0.0005037143947434
5586,0.0063279884103222
5587,0.0919405988910597
5588,0.0251555430324658
5589,0.0774338274363966
5590,0.0657173187420685
5591,0.0112232362290244
5592,0.0794928903345593
5593,0.020739098558191
5594,0.0695426581038052
5595,0.0380853342578779
5596,0.0544759858306748
5597,0.0946206459661135
5598,0.0259179890380132
5599,0.0301099457329013
5600,0.0292525416700348
5601,0.0370022727098828
5602,0.0576623437299997
5603,0.0800251192697408
5604,0.0893113518151604
5605,0.0061188884214004
5606,0.0650096535047076
5607,0.0592404596407495
5608,0.0600939059012715
5609,0.0793333311839857
5610,0.09378562651668
5611,0.0748256162220964
5612,0.0171624700446847
5613,0.0954651162777813
5614,0.0865206026369228
5615,0.029965542624871
5616,0.0122252334131871
5617,0.0805990602029256
5618,0.097635182488748
5619,0.0127487108012184
5620,0.0651359348310881
5621,0.0009836888046307
5622,0.0035492907585991
5623,0.0785182210280369
5624,0.0815583583498764
5625,0.0349346163185255
5626,0.0447960370555049
5627,0.0779477200420429
5628,0.08577046552353
5629,0.0276100732269459
5630,0.0784287871862916
5631,0.0200878051945963
5632,0.0447342247226134
5633,0.071889725180818
5634,0.068579842534488
5635,0.0502289056535985
5636,0.0669873405190828
5637,0.0050532890689855
5638,0.0288267256561676
5639,0.0216272967668038
5640,0.0081793075715357
5641,0.0207689135318765
5642,0.0860030137795244
5643,0.0896279407227112
5644,0.0533106244954711
5645,0.0484395138523471
5646,0.0463167699905721
5647,0.0959044987699507
5648,0.094081867586461
5649,0.0216487921680838
5650,0.0094991749292951
5651,0.0054383170796975
5652,0.0357663352198836
5653,0.0417542851018849
5654,0.0247675744083959
5655,0.0920225072559879
5656,0.083715400428812
5657,0.0744463074047736
5658,0.0483896396829639
5659,0.0886495768389122
5660,0.0945187355085226
5661,0.0887672000116711
5662,0.0261361227598296
5663,0.0864227373869638
5664,0.0350367111892548
5665,0.0123268223279508
5666,0.0743622399193916
5667,0.0808884560576228
5668,0.0986780762506583
5669,0.0480957484088649
5670,0.0251022538045131
5671,0.0065391520711909
5672,0.0413183569378403
5673,0.0577428625057806
5674,0.0496498082167321
5675,0.0162787649423337
5676,0.0371545470433514
5677,0.0917906445580904
5678,0.0459293860086098
5679,0.0512223445578252
5680,0.047191161877427
5681,0.0384715262860561
5682,0.0060627090895217
5683,0.0229184507944068
5684,0.0499997836331375
5685,0.0584432830713661
5686,0.0478137959507393
5687,0.0363892774321953
5688,0.0803497471372321
5689,0.0694765612713889
5690,0.0945420150859232
5691,0.0027735566309419
5692,0.0744079449623107
5693,0.0061375868570569
5694,0.0290979437610561
5695,0.0917101967666843
5696,0.0775355296426315
5697,0.0662019162497228
5698,0.039969647160267
5699,0.0049827548792892
5700,0.0260252804756146
5701,0.0480868817349252
5702,0.0422778392894333
5703,0.0458132511003
5704,0.0030310929328061
5705,0.0633074105229285
5706,0.0450965581916813
5707,0.0016788717539566
5708,0.0939213341919885
5709,0.0197700423102678
5710,0.0169589594590978
5711,0.0755094045205782
5712,0.0348663154557938
5713,0.0611548380467754
5714,0.0005966140818971
5715,0.0431433893596492
5716,0.0024834011636247
5717,0.0209561851984373
5718,0.0194717413851231
5719,0.0970926759226981
5720,0.030241308648491
5721,0.0839251385925981
5722,0.0420756581495261
5723,0.0862129330387757
5724,0.0662787229420753
5725,0.0007092424504005
5726,0.0111600225138881
5727,0.0031345006853426
5728,0.0090445054600369
5729,0.0220314069844119
5730,0.0785582687814174
5731,0.0733680630850096
5732,0.0244713556173117
5733,0.0390422941553371
5734,0.0859487935158249
5735,0.0072321159260785
5736,0.0564815758695237
5737,0.011502806322584
5738,0.0994054726464743
5739,0.0441646152376504
5740,0.0915271284954288
5741,0.0152982712325174
5742,0.0990306173347689
5743,0.0059303933697776
5744,0.0058922322349716
5745,0.0823237135957988
5746,0.0776592241525427
5747,0.0247936789039414
5748,0.0246845920507187
5749,0.0472655080026149
5750,0.09436025391802
5751,0.0625886525297488
5752,0.083252965742245
5753,0.0867103421643768
5754,0.0134449392633334
5755,0.057880853117218
5756,0.0986940777131037
5757,0.0095645266449805
5758,0.0443546441558316
5759,0.0764853317761865
5760,0.0989577061528279
5761,0.011971610468122
5762,0.0404439301119285
5763,0.075296056180775
5764,0.0594079939445616
5765,0.0878653066661659
5766,0.0102146690751446
5767,0.0542512561330026
5768,0.0609193912603252
5769,0.0814264539596412
5770,0.0845622558934678
5771,0.0474165060175305
5772,0.0604324905824565
5773,0.0007852729347862
5774,0.0689029024081392
5775,0.0015446074678692
5776,0.0647088366463697
5777,0.0505896046511415
5778,0.0954059718836718
5779,0.0163074013683093
5780,0.0383776727933695
5781,0.085729754687661
5782,0.0514095373125096
5783,0.0814624335712059
5784,0.0507425450930522
5785,0.0682401996353412
5786,0.0881542596054884
5787,0.0054815826810139
5788,0.0880858014631615
5789,0.0178960651320716
5790,0.0755297078299271
5791,0.056583111576949
5792,0.0332922403797984
5793,0.0958509719514732
5794,0.0841433301880341
5795,0.02855572160788
5796,0.0202683154157331
5797,0.0358990528698086
5798,0.0332115814794451
5799,0.015975718713646
5800,0.0937407572928745
5801,0.0887624972292721
5802,0.0874844994717418
5803,0.0455711319518969
5804,0.0789600139825044
5805,0.0360357664247924
5806,0.0860598793633092
5807,0.0906444964223371
5808,0.0538299924967889
5809,0.0476192226055021
5810,0.0532699074598013
5811,0.0238122218043849
5812,0.0091858680658267
5813,0.0386919991577173
5814,0.0784074625914471
5815,0.0681751768501729
5816,0.084087272346333
5817,0.0451468264786657
5818,0.0124271980346028
5819,0.0522625233142438
5820,0.0039490009784763
5821,0.0430868418071099
5822,0.0201416860950289
5823,0.0844247916866132
5824,0.012892590586785
5825,0.0474637422711651
5826,0.0385137687594216
5827,0.0845385094699384
5828,0.0561624703068141
5829,0.0474954644495594
5830,0.0596194042933252
5831,0.0232141111726093
5832,0.0521383540911054
5833,0.0350037538251471
5834,0.0108917934994033
5835,0.0791498597313543
5836,0.0360795422861062
5837,0.0278911210530852
5838,5.696174167706403e-05
5839,0.0038004487981462
5840,0.0251844471278529
5841,0.0329530289258916
5842,0.0699127618028098
5843,0.0368456062332998
5844,0.0796524887914078
5845,0.0587166214540344
5846,0.0350567053083896
5847,0.0157397448756974
5848,0.0001369409340586
5849,0.0383114275165663
5850,0.0406720306927456
5851,0.0363891243584077
5852,0.0802404044713751
5853,0.0095555280633609
5854,0.0114902224179438
5855,0.0233463308568643
5856,0.0513732703422687
5857,0.072590140059165
5858,0.0903663740601889
5859,0.0267094835250229
5860,0.0127799351682867
5861,0.0509214499556567
5862,0.0299592410389292
5863,0.0984492038854454
5864,0.003984251236828
5865,0.0190895031113907
5866,0.0753558752763666
5867,0.0386377574279843
5868,0.0562238159492449
5869,0.0815451810434786
5870,0.0666863204098781
5871,0.0603551020241039
5872,0.0681823638574889
5873,0.0064244656939911
5874,0.0097799266717874
5875,0.0607548945297341
5876,0.0367844338651068
5877,0.0995714191003408
5878,0.0820659020038398
5879,0.0926478444931678
5880,0.0180463291839928
5881,0.0624730291636601
5882,0.0027877415405516
5883,0.0735142320240031
5884,0.0042221652223921
5885,0.067407954172695
5886,0.0212368845351289
5887,0.0591190988408334
5888,0.0275974687385937
5889,0.0022402813798596
5890,0.0685537049101443
5891,0.0448659144171929
5892,0.0724230662506587
5893,0.0056284498391964
5894,0.0530203421550403
5895,0.0054266394648734
5896,0.0143847045660142
5897,0.0784413257435945
5898,0.022867230474585
5899,0.0093323517315673
5900,0.0141808717727631
5901,0.0141432209514434
5902,0.0843823890921537
5903,0.0589942536702635
5904,0.0792349021486691
5905,0.0257219096380784
5906,0.0626340832459598
5907,0.0898907590987738
5908,0.0533955490750817
5909,0.0870734056160094
5910,0.021804571462828
5911,0.0966926700013007
5912,0.0079692488564337
5913,0.0761108359732859
5914,0.0201718824285859
5915,0.0116887701943392
5916,0.0559025931509993
5917,0.0317022282599233
5918,0.0222519951294836
5919,0.0439123289730525
5920,0.0988421432997607
5921,0.063267755845643
5922,0.0278602965574543
5923,0.0985902203176459
5924,0.0279166680896761
5925,0.0719651611898199
5926,0.0263332814530957
5927,0.0774306447926521
5928,0.0643984124385755
5929,0.0572706862577755
5930,0.0458894874263715
5931,0.024284325984597
5932,0.0609427238471224
5933,0.0874347549117284
5934,0.0031305414050873
5935,0.073266973882861
5936,0.0879922535160269
5937,0.0616887780253149
5938,0.0258430632408378
5939,0.0351475059441982
5940,0.0748804820905292
5941,0.0366822364397698
5942,0.0008073156093916
5943,0.0105518294642237
5944,0.0285340370117794
5945,0.0393169803189385
5946,0.036432472307178
5947,0.0806427721142235
5948,0.0221582736172494
5949,0.0410313315633288
5950,0.0814226894118729
5951,0.0793437280534362
5952,0.0205225306233643
5953,0.0364073012264892
5954,0.0156313149542883
5955,0.009009998820237
5956,0.0554193186244705
5957,0.0319492242354914
5958,0.0513689216526149
5959,0.058790989857807
5960,0.060619226760926
5961,0.0940765206693838
5962,0.023464921970031
5963,0.0898085293229961
5964,0.0051308661833113
5965,0.0030382839112384
5966,0.0108768069746332
5967,0.0643689147084528
5968,0.0530293517458405
5969,0.0162123183107088
5970,0.0147904947421265
5971,0.0529429308423308
5972,0.0959005898764264
5973,0.0182730005937435
5974,0.0259129510225097
5975,0.0120583292351311
5976,0.0594601843671524
5977,0.0926769289859267
5978,0.0238015141397151
5979,0.0472421263181334
5980,0.0907614558561359
5981,0.070828314057471
5982,0.0528286663464507
5983,0.063930676804499
5984,0.073083957023432
5985,0.0728478452084366
5986,0.0484977108347466
5987,0.028147599380304
5988,0.0206174592897315
5989,0.091861387766964
5990,0.0058246696327522
5991,0.0337073140420027
5992,0.0690050137762307
5993,0.0600069027303724
5994,0.0433218600143492
5995,0.0104232865865037
5996,0.0139528051259075
5997,0.0696522872716969
5998,0.048369661446936
5999,0.0339550730951103
6000,0.0374793531082641
6001,0.0428685980812949
6002,0.0683056618896016
6003,0.0600947789524813
6004,0.0070482979497812
6005,0.0157477859077407
6006,0.0070555686922346
6007,0.0034590125754266
6008,0.077600491794504
6009,0.0850958907662985
6010,0.0416177832226116
6011,0.0968840784522387
6012,0.0863597702236331
6013,0.0860385043875079
6014,0.0367184399932936
6015,0.0954347163104349
6016,0.0748929845633863
6017,0.0353692429107724
6018,0.088883289394496
6019,0.0004112299965128
6020,0.0571591041233883
6021,0.0520172793002192
6022,0.0081789940530261
6023,0.0862356489502686
6024,0.02817111676125
6025,0.0376350079453048
6026,0.0475153414429409
6027,0.0816934830472398
6028,0.0594938030772959
6029,0.0563957203527456
6030,0.0362377575925589
6031,0.0279684671791719
6032,0.0478120231937177
6033,0.0255733532031585
6034,0.0339511438204282
6035,0.0440376334946826
6036,0.084350086439363
6037,0.0930510616746538
6038,0.0829741369555985
6039,0.0525699714893106
6040,0.0711557253294275
6041,0.0335208609210686
6042,0.0459196922554282
6043,0.0940489656347204
6044,0.0354947479994915
6045,0.0172985677257379
6046,0.0472094057017978
6047,0.0652591618791588
6048,0.0126514259808495
6049,0.012210141867261
6050,0.03036948909394
6051,0.0907649101398333
6052,0.0674603850992962
6053,0.022193415638011
6054,0.0603487560621918
6055,0.0660239833811912
6056,0.0523054679907845
6057,0.0759382460537328
6058,0.0024738988659156
6059,0.0191117227103953
6060,0.0966371744425119
6061,0.0497740001756832
6062,0.0076514798393529
6063,0.0308179690217994
6064,0.0001772386173406
6065,0.0579414241885614
